image_id,dim0,dim1
1067fc1a24a63bbc6de0c2d31b141e3f,2773,2424
b147060dd3479892668f7a5e1a2e0cd1,2430,1994
4d04aedeba9109127692f5b1aab61153,3353,2968
3c533d9961c9f23cbc39f2e50db572dd,2947,2774
ddbe41935f4c7c4c6624654585e12652,2532,1962
dbbeace91c1753403185db8ea141f2a9,3028,2517
61a02fd2f3c838c3e5daf2786bb6e54a,2880,2304
e13b88ac798eca3b87203f545659cee8,2970,2441
e59951085f8df82d8bd283779a88b442,3170,2642
6098cbfc2cd5e8fa6d354581ad1023a1,2240,2032
b1615f167b9d06c47358128916361fc0,3000,3000
e295e1f2ce1695b80db68a73c6042d99,3072,3072
67a1938f92e475027309d5bb83c913c7,2961,2659
7e771799f53cb06ea951e7909d3c6522,3408,2295
5bfbd3dac06468e3753c57d7812795e4,3170,2642
194948df6c373e542f180aabe09894e8,2704,2273
376a927b8aaf8781402f387290e943a2,3060,2772
74576a74766f2439479d50e32603f681,2430,1994
986a142a1300b3401bdeda43822ceba6,2880,2304
d38141932d16e6729db676b625c1f1d4,2209,2122
f00cf9fa30c12cfe9bf93f15754b0da5,2836,2336
510de55463812cc7e80f16d523892408,3408,3320
7cc225635978624e80fb412cfdf3ca6d,2836,2336
efea0c46d7679075d3b7456f7ce0a3df,2359,2235
d61eb45d47ad48020286203b1f1362f8,2835,2796
d2a91257c0e7c22041b4b80643df0079,2687,2483
84fe236b6e242fd16ee90fbd9fbf0c26,3408,3320
fd0a2bb62818a9b682ee4512904c0fee,2430,1994
e9421022f833055f58fbc88768d9c1c5,3108,2636
5ad4917a3ac7b1056497c4006d28d21b,2782,2277
8242bf2fdc119f6272d0fa3e5b4e583a,3072,2540
750de6075bb19a965bd3c4c5eb98e595,2430,1994
d07fc23907af771d70b92ffb8403d54d,2754,2523
b19140c03d24dd602afccafbb6485930,2623,2282
0374fce70f4509038c6a4336cb4d2f29,2430,1994
e9a65769f6a7bef9d188119e19c3009e,2800,2351
6a2119f5509f4f9b7811ff4e7d786a62,3212,2730
41fb428a3813d4efe0f1031d9bff16df,2880,2304
ebe4693705ca26cdd3ead9f10f92a7bb,3000,2941
62ff447df5664ab62f41a4ec7011a62d,2517,2147
ff67e54ea3f2d4df695ebfdcb6900a8a,2500,2048
644ce5af82ecc76391728df8cd2bfb3d,3028,2517
ef1a84ca5513623e10fcff09a19876bf,2836,2336
e24bb429606e5f412625957e627a6fa3,3034,2444
53fd81f25545667511f292625f390087,2430,1994
c09a2d6a72b0f14763619224335d685e,2823,3161
3e815f30830eeeb1eb65b4902e126cc5,2878,2486
2f000bd78273737ac4ddbb618666746a,2702,2504
f9a56eff8a8fcffa24f45f8c60768c3b,3072,3072
0da97c2c8c5192e678faf9290f25d5c0,2500,2048
1f4ff0b5f150423ece6b38bc36e5bbfa,3072,3072
f7f2c7b7de803edef843253e080338f8,3072,2540
b07c18c9b41f336024fb41617da7901e,3072,3072
6ab1cd22b6e5e16928a301b562479d24,2836,2538
50d75e28af419f1e77bebe039080698a,2586,2305
0697473448bb5e83ac926fe92271e7d8,3072,3072
3fe05cdb192edd7078d911a3bf674547,3028,2517
1a3e31be4931b71f5840e74d1431b84a,2430,1994
5c9195bc2afe3b669db85b3439b71c8e,3072,3072
99f0eb28d23da4f89f835f8e5dbf815f,2430,1994
417016c92681374ec6f8738ad072f09b,3072,2540
22e7c92282658cc02aece27a97346814,2836,2336
7b25f0d67b941270bce319df67d850b2,2500,2048
e8a33efad92e29059710804688d915bc,2500,2048
2ec69886f334dc5f8ac92c9f7269d1c8,3072,2540
3167f8c1907895bbfcd0effb6b25ce5a,3256,3004
ba8c1cd9bceb450054920b79af773650,3108,2901
d9e4f4f2f47dfa0296178e7fb5c005c3,2940,2645
764eeaca1e91f7410e68f3daf40de6ab,2880,2304
bfeb0959319e8e0002d74fc43ff0dbea,2860,2569
3873c800bc356d4752c3c5cd7f657bc5,2898,2504
d2de54e8af5b7157884fc734ef81ca3b,2227,2520
783c29f5c65505ff48dca9a55a5f9f8e,2880,2304
8e1a18777633a830c6e5897e4dddb6f7,2880,2764
ad65107beffaf3ca3aa3f365850a0a1e,3072,2540
983bb1fe3d1c3d009b4dbc470a2be49e,2582,2424
6284e06225c1bba8f413896721002e1f,2836,2336
646728c609148567b18df0b37a9f8ec5,2868,2748
86d63bea08d4567c56d10107b54048fd,3072,3072
7d0cc84e9002c1eb219559540c014e7a,3256,2712
0c10e24ffcce63d46228582367bc1377,2176,2282
f1c71b5b6bc920cec1f6d0e08086b7f0,2430,1994
9545ea18a65503344be5e3ecf86341f6,3072,3072
63246dd75fb16f49acec60fb00c247da,3034,2694
b4c6c7de5006623fe96bdb8cabe27021,2677,2793
0343e7f7e9e4cc1ac974ab130d46eafa,3013,2691
d3637a1935a905b3c326af31389cb846,2880,2304
9a8dbd52534ed67ccc9144ba1b43d185,2880,2304
9713e99a411c458e17f7f8ad8924c181,2780,2317
ca300a7c90492a6f03220a3f9efe7c4e,3072,2540
61b4f4821217a812bb5f63967f241d2a,2680,2437
7911c117c6bd2b7f488aee14a3ae346c,3072,3072
6db7247f37af756bab04104a96b2356a,2632,2542
4025df6cfe224cd145c2ffac3d67fdba,2982,2732
4c1f101e56a758fed58ecc75d97ee59f,2500,2048
4ea43f30fdd925340ad598bb10028c97,3264,2725
4cfc490f49c25569f4f2590ad88ae115,2430,1994
2f8c3ce0e4ac8f026bfbfd14772bb701,3072,3072
120d75c31017768a3d4e4b8de6f31239,2880,2304
45e7f82d0650a40199fe36ac6fb5d809,3072,3072
3e79b43f7eacf45268bef2a513f7759a,2852,2484
efc99e6559135ef9ba8a9beccfdfa9d5,3072,3072
b9a2c726f8a39ea3cc841fa6d3100cc6,3072,3072
26ecd27b0ec1629d7ebe546fabed175e,3170,2503
c01011537715b0857c86240cb7fa9521,2691,2404
54573b0df6208b2a4b53c2c9c079e1b3,3072,3072
bf4f2f5be13ba81703d12f37593a2352,2901,2495
6c52edbfaea1be8334fd862161a8f4e4,3086,2571
395a89a6041167d0254dc826ddfe7110,3072,2540
bd82bfb604a82629f08b99b1c165db35,2880,2304
2a57a43eb05857ef728c218acee2ef7d,2500,2048
01551a642641ce4371d7a400666afde1,2500,2048
b14c592ac2709dbfbeb1c074e75db8a5,3169,2870
13183cb48b0aae02e88c3f45547d393a,2362,2385
0ecac0b6147bfee8a99d4b0a6cf3dc4e,2500,2048
1690a6092c497ef70d2759acfce9d482,2836,2336
0fb6d9a425117670ba7c249b35523434,2673,2361
6a53a62b736fb59c4e2c35f99778656f,2551,2367
10c4ce27df80f3551ec62c7bf2272008,3072,3072
9cb2caee92dbc3f4567df483ae880a6a,2333,2197
7984d54efbbb7b63f01c6259088368ee,3072,2540
997a190cf3302633937a80eff6c65459,2880,2304
f21b875faf5d86d8433c8590348e92e3,3072,3072
41264e8b15541bea4f7fb5a8abfb4bbc,2774,2229
48d06341033449f23908cb8f42bb9a59,2430,1994
221602838378e50def70ee586b978856,2430,1994
587f503bd90e2207e12164e04e9b41c9,2430,1994
18e91ea53a6b6829c70ae2d762605c21,2880,2304
bbcbd796af5db196cc6a1900ff4e047f,2687,2380
6a7ba348e10d433b2749ed5642fe68b1,3072,3072
1666f93daf79b5abe474279e391fc406,2836,2336
5fdcb8e2115a3c7b5d989d862f515692,2498,2158
2bbc70a53b95a48d269d4076cfff4d78,2935,2743
df4a20d12faf0be8952b9bbaf2e532f3,3169,3082
b553adeef08d1fae501dab49c84cac9f,3000,3000
64f09bf84016428dd43f8984b2c303f7,2500,2048
123f4cb05d164ea4af9b1a168652c720,2500,2048
65c022ec43d252175815d4dbde63a3dd,2836,2336
6c17e5359b2944a5e81f6f5fad044195,2880,2304
67172a0f02403cdca81f2eeb3e6ee86d,2770,2469
86c73ca25d60bc133aeb717d3962243f,2430,1994
f32fbc404c68b727c5bf14bca3ec7b5e,3072,2540
43cbc92d48a9318036e947277c3981fd,2880,2304
a2ca3716b1e7923e5f8e0fc6f8200509,3072,2540
c354798201d7802b6d4a9cb2854229e3,2836,2336
d7eafe6a9ffafc052512cac5aa378efb,2880,2304
bfe751a05700d19728f9a56d2524a98a,2430,1994
7dd2b5ae3d4201ccc00302c6199a8858,1968,1888
3bf462b3f48c0a1c35912a77a84f318d,2880,2616
50b13defc76ed84a3b775856bfda2dfb,3268,3268
ae46578e2d798368f43af12ffb20c976,3408,2385
14cff684e52997d546e0856b5ce82f39,3000,3000
e099429c33406f342b37f19baa7b31a4,3072,2540
800a68b6e6a75b5d6e5c3160ddafe266,3215,2280
d4b3527d37d04d52eef04650b7c45c1d,3256,2916
47188d0c91088558e62b52f1c9f06b0d,2984,3093
5e9fc4e951e8048c756407f2044e11b4,3036,2503
a75ffc1c7b9a233ab869e52d79cefefb,2880,2304
d8f91e20eb8c4d462bcce022caf3dd30,2500,2048
cc716360f3b793b50cf67ffc50dc1c65,2591,2443
4b070a47be8f61230a040e122b281c66,2646,2285
18b496f16e2941e5f8e0f7db81d3098e,2722,2177
a66aa5583aaebc075eaf73317da6557f,3221,2791
2d56555f99586d0c8c6e31ab33297c25,3072,3072
16e0594f4a14f27ba83533d863ca0149,2362,2190
2e25acfdadacf79ee609afed1b13a750,2430,1994
b72be501cb92ff93316deaa0acdc596d,2836,2336
298e16b43167c0dcad5f436519489f18,2430,1994
fd80612e19d0c248b8477125cba4a350,2880,2304
b2c2fe47d60c98c9e3064bb0c569104b,3072,3072
6145c49011a33ec5d61866a3a7085f33,2500,2048
d5dc5fa9ce3cbb0ebb5a8201fce34367,2785,2565
88acef70a47ea086d292ed2094c5212c,3072,3072
8d1c24466cec1a18b96989ced1f5422d,2880,2304
87292fd850fa8494048bbdae18312907,2880,2304
b970635a9cc874b59a60b3c00d9996ce,3072,3072
ad14d47f4b21f0c9d8f47c9570e6135e,2880,2304
3080ba6fdba05ff8e001a1f4582e8d56,2836,2336
b403b5824536defcaab0702f29c180a9,2884,2352
eb36ce1af5512454384f751932c15d67,3408,2545
834c4af584953df1bf99781e36853fa1,2500,2048
f4c3a7a4453fe68b3868bd47b08f5050,2500,2048
7c53cf2eb4f08dbc905b85f144f96b45,2801,2927
5298eaa148b15070786b0ec4ae41a933,1746,1829
24bf0f138643ee4141ebefba54fb6843,2880,2304
54ec07669753afee902241eaacf3faa5,2430,1994
d252bfb00a1878754480ca97982abacd,3304,2815
0608fb82e9965a0a6f3607f93e304d2a,3052,2784
6eef156db7d336d14fb0e34a61718670,2930,2504
4f79340be69b544ce3285c3f7ed62be3,2430,1994
5b0c168a249db4242e705ede172bed4c,3000,3000
eb7e617f397932fb61064ae312ead3b1,2485,2352
b17dabf3bf866e22c5c9a342e2412002,2506,2681
d5bc8c8b9de12a46268a83bff148bdf6,2860,2500
08f84015dd3811451c7a99f3357480be,2840,2698
7f3e0ac2d75bcf28ff324385da5ff3f9,2430,1994
2e5dbf1748de953162b08db82526be1a,2500,2048
8b37c2ebf7f6d5b446110e75a5cf6ad1,3289,2936
a0ad8f24ca2cff284cfb950bad1b6914,2500,2048
94db14c4d9cc5b73cd4ccc12e94d566a,3170,2642
a6adbed163583ebad6e6f761611d02ef,2644,2661
02acf0e7d0932f9c6a06fd4bbe1f5d90,3072,3072
e5f2f5e7a902d6a794e3ab9a8a2841e3,2430,1994
53c5f82af2582e61a0d2c47c851cc246,3000,3000
5af7ba3901d0937dea00f84257c5c8c2,2546,2058
28013e33c4791e3046b3bc78b6cc7338,2638,2229
4d26c4716e6f33d0fccb37c8dd6c551d,3072,3072
0076d6a1e3139927fd62459c54276c3c,2500,2048
22b7917fc08a3eb226411d76e820ce05,3408,2818
804746e8f0ef6483adad7dee14685da2,3072,2540
cffb6dd55f9d310bacd5ed196b170faa,2836,2336
d8030b335386451cd8ae915cd81154f7,2836,2336
ae0166b5aa0bd2b27ef90feb99fb86e5,2430,1994
6aaecddda29b3527b0642365e29904cd,3408,3320
5031ff28bbbb78291af8b0b640441027,2836,2336
c02b0da58786db639d7b15d7249caa6c,2430,1994
2e8298b8075f4bfad421b6a97a0b0d8a,2430,1994
f2e99da7b2ede64eb545e715fdddd365,2836,2336
3b9debbdb0a480e20163738e000d3bc0,3408,2337
730ee58d327ab8bcdf8167683c71f565,3408,2805
7e2bff94e12195f70cc102b1f25cd331,2500,2048
c5a45ede0cbd270bf54e8a5e7fd27813,3072,3072
26fcfa2a147cabce7658e1ea656e1efe,2880,2304
753e488510fdb6ab04880e91f70addd1,2836,2336
e5d08b7bdc2922b20a5bfa6ee36edf5c,2559,2356
0c7d2e66dd63fca8b98c38146ba96f6c,2880,2304
807797c8ef120370d45796ed35260d81,3072,3072
136811abc7a30d535055c1144edf4103,2409,2376
aac7be2bd0b4a2eeea474ffeac78ad13,3293,3095
54646f3243174b65ff1a0cd363cb1a5b,2623,2208
f9ba2d912ef79893510ff58bafa70558,2584,2008
0d5b5d084d43bed385e4c41afc273f75,2430,1994
0e21abbef40e569be72ab0ad90544f87,2880,2304
c8c4c3761eec54737d4c65316cc3bdb0,3072,3072
93abddc3fe8d832eac4e48ef666437cd,3072,2540
c17557231bd8dce7fe3663817c146af7,3027,2999
98c4ec660ac1b26bf00c2558cffcc49f,3072,3072
c00800903f8ad4d52f6f292c83d649ac,2355,2201
b84f3ca1815191737e4e635dc93d124a,2667,2424
931db73ff4ac2c9fba50f5d530d15c59,2500,2048
89c2a2ceb6ecf060afecbd7ed85fd24d,2836,2336
510c564c69ad435168d78c084913d3aa,2735,2392
8c2904da3c81a948576addbd1b3fb1c2,2533,1977
a9d2143ca3ca4db3ec9fd46db3085208,3072,3072
cd130c23c3fefd255a96444a430432b8,2430,1994
710501348d4c902835068c6d686de943,2500,2048
3e6c58b46224d9298a6e14933cbff6a5,3068,2535
6c825d5c6349fcc2a6d6af5b13e470b6,2880,2304
44b30aa87ad06bd8263adbaab603da4a,2610,2462
b5c2646fec9333b8bc96d66e40e18e8f,3072,2540
5f080be2c69effc23bae4b5704b3a9e1,3072,2540
63b0f20ebbac6d3edcb7de64f7b07ac6,2430,1994
2c455514c8e4a448d0a3f3f193fe97a4,2430,1994
3b0186ddd945f484420fa6dde1056c1c,2430,1994
64fd5b24f0ddc753c47c45323f4e1282,2430,1994
f221ff0dfcff8fd3aaf11dd0f895eca7,2050,2444
34e932d09ab7cbec0edaaf188dc8a407,2880,2304
62fad4135a04319bc5e499828b05ac70,3072,3072
b5098e112de84d36d96fb65d0895740a,3028,2517
8ac80452eb6c8f9f14d653c869ee63d0,2678,2332
bcbb9581ee3f463f2f00001fc1c12e9f,3072,3072
357e1f13eaa9ef2ca05ead69875085ad,2857,2351
8de1d1a853009572844969d046f99f6b,2688,2208
aae2c7e023bb6b4d9df30fda884d7b15,2880,2304
86b811f50177ab16c380281784e7f21e,2753,2469
02752dfc682a936280e042e038f8cf79,3072,2540
4f9883a177fe8bb9dc1ec89256bca42b,2793,2392
74abf05aac69d85d460df699e41a24d8,2836,2336
86ed421be69c3316eb5167e59c4c0d03,3028,2517
31e4c4e4e0ef9cff79ea0dcf1ce25db6,2836,2336
4edc27e85d7767c8daaf7c05e3f992dc,3170,2642
f4da0959856bcdd4b91e0c6949b109e3,2729,2842
52a4ee5944586edccdb0e1f25b7a9ef8,2475,2435
d0043062cebce85f2487407bc033d405,3240,3177
eea2d38f25bbee2095457fff9b8b2200,2500,2048
ed57637a8ae14f12291bd0bd0deecffc,2964,2555
65edc7ea9c07b5cb1b6cd6a2a09b4e44,2905,2756
07ab6d47d868962851d22d4d1249593d,2500,2048
4f4674e95b0a0de0263bc63b457a7c9d,2468,2231
465c3a62a3c28af4a253eb0fa6040118,3258,2811
146cd3e86d2e362391779dc7830254c0,3034,2642
1b95d6b2be1f6e89e865704024d1944b,2430,1994
c96b6f449f9529dda0daafefbbd769e5,2269,2504
5bb68aea19f6eb00d28d0e6386afecfc,3158,2656
228f1394daba97a4ce03ae7e866ec2ac,3200,2851
5ac979705194fc05735e532dae71f3b3,2836,2336
d24f6cd1af8b44256ed82ed8ebab1771,2847,2746
c465dd63a0c768fac5d985c9d14c4aa8,2593,2868
4136016fd53cb7cd6a3ac0a6f02ad0d1,2728,2385
f94fc1f4e263bf33a9b1e9c4027a474f,3072,3072
3325d98f021657b783303a0264e0c4a7,2584,2372
e7b18432198a02e57268535b75ef5abf,2491,2417
628227ddfbed6bde9bcec9d08a362cce,2836,2336
10e8248185760938d4cae1f0462af88a,3264,2480
fee7f5490aee6eb6626adb30d2509868,3072,2540
598047ea4f0c2a65a298a50f60f4c7d7,3004,2600
01415f1554556009b0eaf0ad7ca360bd,2951,2663
c41f9e2dd4f6b5524d93b3229085b26c,2770,2500
aca8def6b5ff0f925c8c8f0212f95943,2430,1994
f25198406a72bdd912befbfa8fac68c7,2430,1994
924eb4734344e5808df5d15855d68178,3072,3072
2d9dbcfad0e6a4bfeae0c6fe1f780d98,2912,3050
f9d48a25ddad7cb044c500cb7266455a,2880,2304
d03050d5f49fd2d6212acfed4543e541,3170,2642
81793e47df305c1dafd6083e089395d9,2430,1994
3e40696236bdb6dec60938d7f7d8aa2b,3072,3072
6b8d8bf1c37b01465d95eb84c88a6d88,2500,2048
757508700b40b6498c67a396db7b869c,2903,2462
6e26e1092a0297a1cbf0a867e3b90326,3028,2517
4d0948aafddbf11a1d3ded0e8a28907e,2895,2655
89e5cd934756ddb7c57542116918caed,3044,2614
07325facc2362d5ecd32c521edf8145b,3072,3072
3212a84727e182171bd4ab3da7d560a5,3072,3072
988a477355123d676ed1ac052558fb98,2430,1994
f730c80ec55bf2f6b80001ec0686f245,2373,2439
0db907ff35f16c60a0a4aeabea20dd63,2492,2110
a0e5101575c68fadb39697457be7c402,2500,2048
52fda5f8cf77bdb39df6f31c104d25d4,2430,1994
b18121dc37e2914d7a630c3ac781c9d7,2980,2584
1e35cd90f1877cfcb99524a9ef37d756,3264,2664
1406af2d31790c267b8b17d301ff1ab3,3072,3072
8ef74927dbf4b7819d546c7e1f2e002e,3333,2660
0f1eba57237922d0f9ec0dee62793435,3332,2674
eaa6f57c9cb05f5c4586a5249019001a,2880,2304
6945a8192d248b14b7ee994adc12edda,3028,2517
14877acfaf8e3b25d9f089e15887c20d,2430,1994
930f9da548ab53f8edd16761660c683f,2668,2920
e8cccc190246b1950b4eaa9433f295f3,2496,2564
17d5b60d0b5decddb51eba55dc4a514b,3072,3072
6237379fbb3f08a3c76dd95c1dfb45bb,2430,1994
1c8a70eca4a79fd10e3689e2b378c603,3028,2517
eedc4c03d0cc6504b2f5ec21cd3b0b14,3072,3072
9d8e7ffa84979cbbe37207fe6445a903,2901,2472
1bb1a91b8f1b1904e54df4a344caf85e,3000,3000
86ace0fdf3efe999d5c9ba92fb7297d6,2500,2048
5a42ea55783b7ea5ae8939435940adf1,3048,2784
27b822c5d3b354f096dfb788fd3fa636,2968,2580
6b1aa2087b20680c46b6f3eda23532e7,3048,2639
248db8551239c23f9877ad2a1685eee5,3072,3072
333a3070db2ef61c7b621e92d370d5c0,2880,2304
a4606afe5fe398c62a18163214f921fe,1904,1637
d5b83f7e5dd6954c3e5613d1e7792e1e,2836,2336
40956f021a2759da665c4497ca71ea5c,3264,2536
dec0d58c74df0f58d70d6ca68f12cbf2,2500,2048
54220e92c21a62705bf7a124f88f952b,3072,2540
893e0aba4c16fcda10142283c97925c1,3072,3072
6361d94fa69df5c475218c305123eaa6,2762,2517
a6842924ead8dcf7ed990f600c0db137,2774,2444
e98a76eaefca34840133986ed53cd210,2430,1994
f8e4e78f2379ef441f93fff413bdd216,2902,2704
23d1c67775a1f20404642b6086b74cc8,2500,2048
96c7ef3c46e2d5a625dfd742d29e48e0,2686,2376
22ca7192ef23cf85a365a0e68ad6f9c7,2880,2304
553691e4b26e55d53719a2434ddb5c8d,2430,1994
8a7660544edadcef8790305add37f32b,2500,2048
8ceb7a01369d1f273deb2879db8ad1d8,3170,2642
b6c5be2e2facca99c47e133769a065ce,2880,2304
284065a4178f8e7e9de5eb694c0fc1b0,2430,1994
efbc06ce023ce45d33b8473672773aef,3072,3072
82301a63ef6e2e72224f045f25885e65,2688,2208
6c5837e6ecbe05d3d5cf65dbc5b13b12,2836,2336
9174dcffa34a6ea52cff8a626864de26,2880,2304
78a0c598fc73268074b06b218b0999df,2430,1994
0d5597f8b17330d498fc5e13893e3081,3072,3072
3c9223e97cf5d2b13f54c6efbb4ad0be,3072,2540
c21c6e6969dcd46d9441110183ade633,2880,2304
b21f736d91efe03a96a7539e587589b4,3170,2642
c13533b61e97274091200c6ceab55cb7,3072,3072
28bac73ba73f611b1b6b4dbe21bb5520,2836,2336
abad0d103508405be6dceb70b2b3d5ec,3408,2632
68d2d4cacb8e7d2b125fe18516356777,2475,2617
812dd976fb73bfdcacdb61a6fc2bb957,2880,2304
e231c613316a725fb7f844b9390fa024,2880,2304
ec0b1ecd417bf735801bf2b971ab61ed,3072,3072
c65efe41cef6390d70796a2947dbcc91,3072,3072
2178995d53cc8bcdd887602ef23c1c6c,2826,2711
82d795cc4df910cd90ac23ddfb36a7a7,3170,2642
d8f5c5ba4ef51f94757d91991244f1b9,2430,1994
d11ead83ee9d8f4657916b654b0687d1,2289,2250
750371858ec902890736e5d6ee552026,2880,2304
69cb46ac057f1c04cb0a582fcf2f8b96,2500,2048
20470c88e1f450f2611eb8086561fc8e,2430,1994
e1ae14e309f370e8583f8139f5555eb8,2430,1994
65bbf9fd1188133c1271e68b39df7237,3072,3072
044c53b3fd48fc029318fbcee70ae0d1,3039,2893
67057ef0cc2693cd003e2f7240681005,2858,2420
f381daac0cd62cd463cd0fefb0025c45,3028,2517
5808a2c41ab3a541379def8bab24be49,2836,2336
f764cd85ea43abfb8e4d638fb0eae057,2593,2420
38ccfc0fd67dcb818d05fc640e968a92,3028,2517
768887b75e84ded1790e50d273fa39b7,2430,1994
b33a4f3c2dfffd395d40bfefacf9cd3f,2930,2734
96923fac3f812873938b5fb7280eb12d,2430,1994
67755c4f8fd11903115c5d76db8e44c7,2880,2304
678219cc34c08e4b184dbe73ef52a680,3072,2540
b316b5369ad86723969c55932efae89b,2430,1994
732eec5520d6222846d6e32252ebbf10,2430,1994
f7f6d5575afad78bc5811f2174b2311e,2681,2244
3698c14d8a76caddd0c6f5a958b2f9b0,2430,1994
bffb5303ac64552996db400e0f7058b0,2880,2304
fa93ce20869f64a1d44d6b8b3d962061,2880,2304
0a8df2eb98d3c1cec5200c9b2a6132f2,2500,2048
cfe2a83e8e5520b17dfd5b68658af5a3,3072,3072
7d7ebec69dcf4ec6e88f58b8eaf4e4df,3028,2517
47062412df3d5cbfe56f5753cfc45035,3072,2540
eca27ff9495044fbcd347ee51a8f1187,3072,2540
82d8aaeb60f7f51d326ae204abe11d6f,2971,2576
d73ccfba15e5c2cbc1fe5adfa5d65e82,2430,1994
c855e2fc7a8fea601a568f546e466d4b,3072,3072
ca13f1b67c91de2779649137564243da,2836,2336
dc13d1de359bb57a5dacfb6fb00417e0,3170,2642
83097951c760542005c60c9e149235af,2500,2048
c3561e387625a581a56ef4135fd687e8,2430,1994
1e95048676890a524ef7bd9e8d50d8c4,2880,2304
1a12a01319157c409b0874b66319bc35,2430,1994
6072a9325dcf5318517a0696040a9dcc,2688,2208
a3106645d9ff642b102c1fae08356865,2746,2851
2f23b99eea815fe9633b1a072218920b,2674,2617
827769f3b7e528a56c241ea967a985d6,2500,2048
fe81ef243adb190e1601f85a626f8300,2323,2219
efa04d79ffa8a98858baa82209b4923f,2430,1994
2c6c48665c4d007b795cbcb57da481bd,3346,2659
a46630aee2bd7da6617637604eca3086,3032,2520
fd1fedf43a88cb1ac7b40b774eac32ca,3408,2711
a156c27ebe5e522db40d6179ede721b0,2748,2728
a592ab7261f7319a4815f58e5cb9c472,3072,3072
57b939b0fd7d156a6113a48caad65f0d,3072,3072
3607a4db624454ddc7be55ab40e00456,2500,2048
36148cd81d5c56b7adec783c7c629ec6,3138,2437
ecfeb270d3a599a543125d273665fd79,2739,2840
afcbed04ed7232fb28279ef81f7c4bc1,2500,2048
5779eaa03b6ed1441cd09b841902a40b,2560,2325
ce27243d2d050f7215b7eb5ac66e4700,3116,2521
0c8878df2a566fd017170ebde56cc92a,2500,2048
fc6398e834598afce4e644237b1666ad,2264,2184
4ce79c9e3c88341275564228d76970aa,2430,1994
28af0c96909404992bef8d7231186fb0,2181,1899
74335ad1e0f78abc3b8d9c4d3380b5be,2466,2347
0e6696b0486b3a4d897a9186bfb81651,2836,2336
0f7fb15a86f8ada0c84933a6523f22d3,2836,2336
36932735c9b84df4760656ab8dc088a7,2430,1994
7df5c81873c74ecc40610a1ad4eb2943,2688,2208
93067baae2937e61291bac49adb5308a,2920,2444
c78032fabc0ee79717980ae9dcc387be,2836,2336
1809586171b812f61efdb34ec7078a3b,2576,2544
2bec7ab41bfb8b797483fb5af80ace2e,2048,2500
476d64deaa4b32e9de9a508d3541f5a9,2500,2048
f78abb1dbaf45a2dce966e9d3877b78f,2989,2486
d0698d11e0b9d2f343888948f5fccb83,3244,2940
9c12e58f5fd540a5b5457f9014e83479,2880,2304
285275edb6916a9c32336a0a685deae1,2430,1994
5eca9cfc89facf8925f0026936e3e39d,2792,2440
6a068b7cdf1b78d1c4d2aef21a142cff,3028,2517
70c3fc71e71d12f5ae1ce6f58da48c3c,2430,1994
bf1a313484d978612f2b3735600e2db9,3170,2642
6772119ecff6fdfd3d04adbce8c8bd49,2500,2048
da9cac31724d9382e725c0147e001044,3408,3320
328c2e4790fad49004a3bf14be3a51c6,3072,3072
cd03fb1872786226dc93925fe9dd476e,3020,2773
711b90c1ee418c02b20c6440c2c268ad,2430,1994
9a1a909b3cc2641976339609258c1b04,2581,2589
e038a02993359e092b4b3432064c2ffb,3072,3072
b2df3c7adbabc1dfe92f13bc9ba744ef,2407,2119
930b73d7cabc9eaf437271ad710d0a02,3072,3072
63ad1da95c6cf3c5a340ddbf8154a023,3072,3072
94f18eae60c71594111c72ec5d2b1cfd,3228,3003
fc5de25720448b86bba9b96ff6d118fa,3000,3000
c8772752985ad53b7c0214c4c954dd01,2721,2681
d581c05e21d31a55edf271d435ced1ec,2613,2244
c643dd8f0a5f04a5a009109976db6b7c,3408,2926
7d70d04b04e27f763d7322fa7147ae5b,2430,1994
d28f1f4fdbb37d98f802678fc174ff21,3000,3000
88a0b5919b1cdeb9eaf6ba2bb6995430,2430,1994
9134e1c89231ce785443c0e4eac783a7,2950,2855
0a191458e89dd7016e2032e9898bb5f8,2443,1995
9f143122da6e0f80e97ebc5c32af11ed,2880,2304
d2eba3b4a06d7b0df1e0490bb9091743,3170,2642
2ff9704e5e28f258d4d71e015ce9e4f1,2430,1994
5cd4502fe4f079cdfd99362d8f5e1b69,2430,1994
becfd80da7e8433033da84997f212f28,3170,2642
bd4cb51fc33887793d60025c2271b413,2430,1994
e282be557a81566f8ccc78271c7f2ff2,2304,2040
e1e52d75e840a8d64f753b5e3aee4e44,2430,1994
7f3bc37df76505eeb37bec4a0bc3b945,2770,2618
c14553d5fb7f2b0e80663ea45d7ad55a,2728,2336
9bf651ff4849732663eb74736c46e5c6,3036,2462
df252e8636e12053f54769fbb2652af5,2836,2336
caff7dec1c6e576d2a6324cc6d19e715,3072,2540
e99ba43b91cf30a1df2c4c4adfe7c3b1,2632,2400
2767502d5b33cf62b97fd2f04ee88c62,2500,2048
c879d5119cc393dc2af6a5fcf861007f,3072,3072
4ef589fee1b30a47d9955e4613cf901c,2975,2995
eeac9a98746bbc35994ddf2c1fec5081,3280,2659
743aaed5bbd2ae6c4b0dcbaa53671700,2880,2304
559fdfb3b9db3eb206b9521824f716e3,3072,2540
19c10ebb5c70f832b60de124affebc01,2430,1994
be353c629cd9b269bbcb6623339283ae,2430,1994
7f5f3acb0e42ceb69e59401436d0896f,3103,2760
